id,player_id,gameweek,season,feature_version,now_cost,element_type,team,total_points_rolling_1,total_points_rolling_3,total_points_rolling_6,minutes_rolling_1,minutes_rolling_3,minutes_rolling_6,goals_scored_rolling_1,goals_scored_rolling_3,assists_rolling_1,assists_rolling_3,clean_sheets_rolling_1,clean_sheets_rolling_3,avg_fdr_next_3,avg_fdr_next_6,dgw_next_3,dgw_next_6,bgw_next_3,team_points_rolling_3,team_goals_rolling_3,team_conceded_rolling_3,is_injured,is_suspended,injury_risk_score,form_trend,points_per_minute,value_ratio,ownership_factor,home_advantage,opp_strength,actual_points,created_at,updated_at,goals_scored_rolling_6,assists_rolling_6,clean_sheets_rolling_6
1390,325,1,2024-25,1,45,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,3.2,0,0,0,4,6,6,True,False,0.0,0.11,0.0,0.0,0.0,True,3.0,0.9987086579380202,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1392,327,1,2024-25,1,45,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,3.74,0,0,0,4,8,1,True,False,0.0,-0.24,0.0,0.0,0.1,True,3.0,1.042973284303465,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1396,331,1,2024-25,1,45,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,3.66,0,0,0,1,0,1,True,False,0.0,-0.02,0.0,0.0,0.0,True,3.0,1.2484850722140592,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1397,332,1,2024-25,1,44,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.69,0,0,0,9,0,3,True,False,0.0,-0.11,0.0,0.0,0.0,True,3.0,1.02938132869212,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1398,333,1,2024-25,1,39,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,4.24,0,0,0,9,1,6,False,False,0.0,0.28,0.0,0.0,0.1,True,3.0,1.058511700598377,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1399,334,1,2024-25,1,44,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,4.94,0,0,0,5,7,4,True,False,0.0,1.21,0.0,0.0,0.0,True,3.0,0.8737898778862474,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1401,336,1,2024-25,1,45,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.17,0,0,0,2,4,5,True,False,0.0,0.19,0.0,0.0,0.1,True,3.0,0.9181906274921038,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1402,337,1,2024-25,1,45,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.08,0,0,0,2,6,0,True,False,0.0,-0.51,0.0,0.0,0.0,True,3.0,1.0074754562076491,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1403,339,1,2024-25,1,44,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,4.83,0,0,0,1,3,6,True,False,0.0,-0.38,0.0,0.0,0.1,True,3.0,1.186773969454142,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1404,636,1,2024-25,1,39,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,3.13,0,0,0,3,3,9,True,False,0.0,-0.7,0.0,0.0,0.0,True,3.0,0.7242796246643843,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1406,669,1,2024-25,1,40,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.83,0,0,0,4,9,5,True,False,0.0,-0.83,0.0,0.0,0.0,True,3.0,0.9344038681257029,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1408,692,1,2024-25,1,40,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,3.21,0,0,0,2,9,3,False,False,0.0,-0.15,0.0,0.0,0.0,True,3.0,1.0783611797670591,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1418,347,1,2024-25,1,38,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,4.37,0,0,0,0,6,1,False,False,0.0,0.25,0.0,0.0,0.1,True,3.0,1.1496643509297397,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1419,348,1,2024-25,1,45,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,4.19,0,0,0,5,8,2,True,False,0.0,-0.84,0.0,0.0,0.0,True,3.0,1.032107098306119,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1433,363,1,2024-25,1,44,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,4.76,0,0,0,1,9,1,True,False,0.0,-0.59,0.0,0.0,0.0,True,3.0,0.8775814403316071,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1434,571,1,2024-25,1,40,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.95,0,0,0,0,1,8,True,False,0.0,0.12,0.0,0.0,0.2,True,3.0,1.1376991194754846,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1436,625,1,2024-25,1,39,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,3.89,0,0,0,3,2,9,False,False,0.0,-1.3,0.0,0.0,0.1,True,3.0,1.0364170444529899,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1438,671,1,2024-25,1,40,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,3.92,0,0,0,7,3,0,True,False,0.0,0.7,0.0,0.0,0.0,True,3.0,1.0936116348649012,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1444,732,1,2024-25,1,40,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,4.37,0,0,0,0,1,9,False,False,0.0,1.14,0.0,0.0,0.0,True,3.0,0.8568577474538743,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1445,733,1,2024-25,1,40,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,4.88,0,0,0,1,2,9,False,False,0.0,0.24,0.0,0.0,0.0,True,3.0,1.0446975407738055,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1446,736,1,2024-25,1,40,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,4.36,0,0,0,2,1,7,False,False,0.0,-0.52,0.0,0.0,0.0,True,3.0,0.954089212500145,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1447,755,1,2024-25,1,45,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,3.64,0,0,0,5,6,2,False,False,0.0,-0.45,0.0,0.0,0.0,True,3.0,0.9180155255620607,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1448,765,1,2024-25,1,40,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,4.53,0,0,0,4,5,7,False,False,0.0,-1.78,0.0,0.0,0.0,True,3.0,0.7610539456674765,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1449,785,1,2024-25,1,45,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,4.55,0,0,0,1,3,5,True,False,0.0,-0.69,0.0,0.0,0.0,True,3.0,0.7570802470745921,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1453,367,1,2024-25,1,39,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,4.19,0,0,0,7,1,1,True,False,0.0,-1.41,0.0,0.0,0.1,True,3.0,0.6672530493745029,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1456,370,1,2024-25,1,45,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,5.0,0,0,0,2,9,5,True,False,0.0,0.26,0.0,0.0,0.0,True,3.0,1.2576619080917846,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1460,374,1,2024-25,1,40,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.81,0,0,0,6,8,6,True,False,0.0,-0.56,0.0,0.0,0.1,True,3.0,0.8749474246459743,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1461,375,1,2024-25,1,40,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,4.88,0,0,0,3,5,8,True,False,0.0,0.56,0.0,0.0,0.1,True,3.0,1.3910550982124938,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1466,380,1,2024-25,1,40,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,4.62,0,0,0,1,9,5,True,False,0.0,0.48,0.0,0.0,0.1,True,3.0,0.6210417980045664,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1467,381,1,2024-25,1,50,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,4.41,0,0,0,9,2,3,True,False,0.0,-0.94,0.0,0.0,0.0,True,3.0,0.9502729527397848,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1470,384,1,2024-25,1,39,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,4.71,0,0,0,3,9,1,False,False,0.0,1.14,0.0,0.0,0.1,True,3.0,1.2589940206995132,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1472,389,1,2024-25,1,43,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,3.65,0,0,0,9,3,4,True,False,0.0,0.93,0.0,0.0,0.0,True,3.0,0.7445713406862335,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1477,648,1,2024-25,1,40,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,4.39,0,0,0,7,5,1,True,False,0.0,1.43,0.0,0.0,0.0,True,3.0,0.7538623152591283,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1478,652,1,2024-25,1,45,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,4.95,0,0,0,5,8,5,False,False,0.0,-0.95,0.0,0.0,0.0,True,3.0,1.067657584774692,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
1479,658,1,2024-25,1,45,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,3.64,0,0,0,9,5,5,True,False,0.0,-1.92,0.0,0.0,0.0,True,3.0,1.102057111006211,2026-03-05 18:58:56.437777,2026-03-05 19:01:40.494792,0.0,0.0,0.0
